speed,direction,direction_disp,x,y
20.33,65.766,149.75,183.81,222.88
19.083,65.062,156.14,182.75,222.26
16.144,64.352,154.76,181.71,221.8
13.975,63.727,151.11,180.83,221.39
12.426,63.184,149.45,180.1,220.98
8.5288,63.059,156.99,179.45,220.6
8.1027,62.976,132.58,178.98,220.4
5.8287,63.143,129.2,178.65,220.04
5.9057,63.018,115.04,178.43,219.77
4.3923,62.976,117.34,178.28,219.45
6.5467,62.722,109.17,178.16,219.22
5.7218,62.762,103.3,178.03,218.85
7.3833,62.673,93.75,177.95,218.51
8.8162,62.67,90,177.93,218.07
9.7067,62.714,83.782,177.93,217.54
10.201,63.011,78.596,177.99,216.96
10.956,63.095,67.647,178.11,216.36
10.496,63.181,62.371,178.36,215.75
10.428,63.435,57.723,178.65,215.2
12.36,63.816,56.151,178.99,214.67
12.104,64.237,51.192,179.4,214.05
11.321,64.824,51.144,179.85,213.49
10.473,65.376,50.796,180.28,212.96
9.8758,66.095,59.006,180.68,212.47
8.3185,66.603,59.258,180.98,211.96
9.5751,67.075,65.082,181.24,211.53
5.5943,67.212,68.865,181.48,211.01
6.2725,67.189,80.352,181.6,210.7
5.5041,67.417,95.033,181.66,210.33
5.1997,67.542,99.222,181.64,210
4.0996,67.615,116.03,181.59,209.69
4.74,67.755,141,181.48,209.47
5.1243,67.703,144.4,181.26,209.29
5.1382,67.739,166.68,181.01,209.11
5.7009,67.703,180,180.71,209.04
5.4369,67.527,190.23,180.36,209.04
5.9127,67.365,189.4,180.04,209.1
6.3512,67.292,193.19,179.69,209.16
6.1045,67.092,197.14,179.32,209.24
7.0888,67.017,209.27,178.97,209.35
8.6662,66.852,208.27,178.6,209.56
12.876,66.705,225.15,178.14,209.81
15.215,66.689,223.03,177.6,210.35
19.653,66.52,233.09,176.93,210.98
12.984,66.519,225.8,176.22,211.92
11.129,66.26,224.59,175.68,212.48
5.3857,66.205,186.56,175.2,212.95
4.9177,65.953,188.19,174.88,212.98
4.7488,65.834,191.73,174.59,213.02
4.6496,65.845,180,174.31,213.08
3.2036,65.953,182.37,174.03,213.08
2.8535,65.64,177.34,173.84,213.09
2.5095,65.629,175.02,173.67,213.08
1.1838,65.482,180,173.52,213.07
0.56839,65.374,90,173.45,213.07
1.3621,65.175,75.092,173.45,213.04
1.6667,65.333,90,173.47,212.96
1.5579,65.333,32.339,173.47,212.86
1.1785,65.225,45,173.55,212.81
2.0443,65.225,35.385,173.6,212.76
3.7395,65.175,45.255,173.7,212.69
8.3422,65.233,63.435,173.86,212.53
11.75,65.185,62.526,174.08,212.08
14.923,65.113,62.305,174.41,211.45
9.2146,64.999,62.987,174.82,210.66
5.9243,64.931,72.898,175.07,210.17
0.70816,64.873,60.34,175.18,209.83
1.7991,65.087,270,175.2,209.79
0.4829,65.004,0,175.2,209.9
0.85112,64.915,214.57,175.23,209.9
1.9564,64.694,127.23,175.19,209.93
1.0359,64.668,216.44,175.11,209.83
1.8634,64.541,243.43,175.06,209.87
0.85112,64.541,214.57,175.01,209.97
1.808,64.32,202.81,174.97,210
3.6659,64.405,228.4,174.87,210.04
2.9478,64.295,226.82,174.73,210.21
2.8253,64.163,207.77,174.61,210.34
3.0199,64.12,205.84,174.46,210.41
4.5385,63.81,203.35,174.29,210.49
3.9267,63.723,178.41,174.04,210.6
4.0368,63.613,199.03,173.81,210.6
4.8522,63.657,220.61,173.58,210.67
4.5385,63.546,203.35,173.36,210.86
4.0842,63.457,209.6,173.11,210.97
4.4113,63.235,199.17,172.89,211.09
4.2213,63.1,212.72,172.64,211.18
4.0809,62.696,188.67,172.43,211.32
4.0364,62.379,181.88,172.19,211.35
3.1975,62.108,206.94,171.95,211.36
4.5433,61.877,225.21,171.78,211.45
3.0096,61.627,198.72,171.58,211.64
3.0883,61.442,186.52,171.41,211.7
3.4704,61.136,196.16,171.23,211.72
4.2435,61.039,198.07,171.03,211.78
3.7382,60.813,165.4,170.79,211.86
3.3076,60.562,194.59,170.57,211.8
3.7348,60.387,189.48,170.38,211.85
2.5462,60.148,190.93,170.16,211.89
2.3675,60.098,180,170.01,211.92
3.2323,59.922,216.18,169.86,211.92
1.9455,59.765,194.37,169.71,212.03
2.5035,59.452,183.03,169.59,212.06
1.5399,59.349,184.94,169.44,212.07
1.6719,59.071,184.54,169.35,212.08
0.70086,58.966,180,169.25,212.08
2.1779,58.792,189.26,169.21,212.08
1.1838,58.932,180,169.08,212.11
1.7459,58.845,241.49,169.01,212.11
1.7352,58.949,196.16,168.96,212.2
0.96314,58.897,149.91,168.86,212.23
1.7352,58.949,196.16,168.81,212.2
0.4829,58.897,180,168.71,212.23
1.1838,58.984,180,168.68,212.23
0.83333,58.897,0,168.61,212.23
0.4829,58.897,90,168.66,212.23
0.83333,58.949,0,168.66,212.2
0.78223,58.949,128.12,168.71,212.2
0.59665,59.192,324.03,168.68,212.16
4.737e-13,59.157,270,168.71,212.18
0.90402,59.157,337.19,168.71,212.18
0.68293,59.209,135,168.76,212.2
0.37463,59.346,20.708,168.73,212.17
0.55081,59.534,118.75,168.75,212.17
0.15766,59.931,57.167,168.74,212.14
5.0479,60.467,266.64,168.74,212.13
6.5299,60.944,268.29,168.72,212.43
7.4716,61.238,272.98,168.71,212.82
5.3721,61.851,287.02,168.74,213.27
3.871,62.629,314.91,168.83,213.58
2.9477,64.485,40.943,168.99,213.74
3.6599,67.09,36.882,169.13,213.63
2.0202,70.131,13.83,169.3,213.5
2.5335,73.171,2.9973,169.42,213.47
2.1033,76.79,346.73,169.57,213.46
3.2845,80.548,326.79,169.7,213.49
1.5584,84.638,336.74,169.86,213.6
2.8071,88.943,300.67,169.95,213.63
3.4171,93.33,261.59,170.03,213.78
5.6883,98.309,256.44,170,213.98
8.2709,103.35,242.39,169.92,214.31
10.881,108.43,244.6,169.69,214.75
14.234,113.46,244.17,169.41,215.34
16.533,118.19,240.19,169.04,216.11
18.975,122.54,239.07,168.55,216.97
16.16,126.76,230.24,167.96,217.95
13.858,130.16,224.09,167.34,218.69
15.892,132.57,226.09,166.74,219.27
18.522,135,227.04,166.08,219.96
22.471,137.47,234.61,165.33,220.77
28.449,140.27,241.73,164.55,221.87
32.379,143.7,243.35,163.74,223.37
32.524,147.12,242.08,162.87,225.11
36.106,150.17,241.47,161.95,226.83
36.369,153.25,245.17,160.92,228.74
40.207,155.56,251.41,160,230.72
43.723,157.2,245.37,159.23,233
48.473,158.74,241.16,158.14,235.39
49.663,160.2,238.95,156.74,237.94
50.398,161.01,238.05,155.2,240.49
50.472,161.41,237.64,153.6,243.06
50.584,161.58,237.72,151.98,245.61
48.563,161.96,236.01,150.36,248.18
47.809,162.4,236.6,148.73,250.6
44.218,162.94,236.33,147.15,252.99
44.876,163.12,236.68,145.68,255.2
45.451,163.15,240.73,144.2,257.45
46.247,163.05,244.67,142.86,259.83
46.78,162.82,238.71,141.68,262.34
47.389,162.19,232.22,140.22,264.73
47.917,161.37,230.9,138.48,266.98
47.001,160.08,228.08,136.66,269.21
47.78,158.55,227.79,134.78,271.31
46.363,156.94,224.11,132.85,273.43
48.967,154.97,219.79,130.86,275.37
51.682,153.67,213,128.6,277.25
48.385,153.19,212.39,126,278.94
45.591,152.88,213.45,123.55,280.49
45.045,152.36,210.42,121.27,282
46.298,152.16,210.77,118.93,283.37
46.505,152.22,211.82,116.55,284.79
48.886,152.07,211.24,114.18,286.26
51.776,152.08,211.74,111.67,287.78
53.932,151.61,211.63,109.03,289.42
57.383,150.7,212.86,106.27,291.12
59.075,149.85,210.47,103.38,292.98
64.146,148.95,208.17,100.32,294.78
66.855,147.93,203.42,96.931,296.6
64.45,147.02,205.66,93.251,298.19
60.627,146.18,206.04,89.765,299.87
60.013,145.13,203.7,86.497,301.46
58.509,144.13,202.34,83.2,302.91
59.377,143.38,200.27,79.953,304.25
57.461,142.92,201.26,76.61,305.48
57.451,142.74,199.86,73.397,306.73
55.673,142.53,198.96,70.155,307.9
54.663,142.23,201.71,66.996,308.99
50.214,141.54,200.18,63.949,310.2
47.098,140.81,202.62,61.121,311.24
43.741,139.98,199.87,58.513,312.32
41.012,139.26,196.85,56.044,313.22
37.314,138.66,193.59,53.689,313.93
32.668,137.75,190.67,51.513,314.46
28.885,137.07,185.14,49.587,314.82
26.974,136.23,180.93,47.861,314.97
22.645,135.15,174.43,46.243,315
19.822,133.61,164.2,44.89,314.87
18.732,132.03,154.62,43.746,314.54
15.808,130.19,139.91,42.731,314.06
16.249,127.37,128.71,42.005,313.45
15.46,124.07,113.16,41.395,312.69
12.993,120.27,127.84,41.03,311.84
14.999,117.69,119.76,40.552,311.22
15.682,115.38,123.59,40.105,310.44
19.984,113.72,94.243,39.585,309.66
24.982,110.68,77.904,39.496,308.46
34.441,106.12,70.555,39.81,307
39.205,100.23,65.316,40.498,305.05
44.917,92.807,65.166,41.481,302.91
46.942,84.94,63.118,42.612,300.46
50.871,77.26,64.206,43.886,297.95
51.775,70.297,62.805,45.214,295.2
53.857,63.685,66.227,46.634,292.44
52.178,59.075,67.173,47.936,289.48
55.37,55.577,66.959,49.151,286.6
58.532,52.277,64.157,50.451,283.54
60.081,49.134,64.011,51.982,280.38
60.844,46.386,61.197,53.562,277.14
57.494,43.389,64.959,55.321,273.94
53.128,40.335,66.249,56.781,270.82
52.661,37.651,65.758,58.065,267.9
57.644,34.089,62.238,59.362,265.02
58.052,31.659,57.521,60.973,261.96
58.812,30.205,53.516,62.843,259.02
50.04,29.323,54.385,64.941,256.18
41.284,28.636,55.622,66.69,253.74
32.557,27.938,57.525,68.089,251.7
30.564,26.986,58.548,69.137,250.05
30.32,26.306,56.781,70.094,248.48
30.958,25.45,52.791,71.091,246.96
27.458,23.302,52.469,72.214,245.48
20.76,12.758,54.529,73.218,244.18
16.44,244.11,51.521,73.941,243.16
15.444,229.48,46.736,74.554,242.39
14.964,272.86,45.463,75.189,241.71
8.3734,17.571,58.538,75.819,241.07
4.9265,24.241,48.071,76.081,240.65
3.4526,26.913,101.03,76.279,240.43
2.7232,28.156,64.884,76.239,240.22
3.2937,28.882,29.625,76.309,240.08
2.6197,28.196,207.92,76.48,239.98
8.5322,28.322,208.58,76.342,240.05
5.8095,29.231,199.17,75.892,240.3
4.1623,30.5,161.57,75.563,240.41
5.8992,31.151,173.99,75.326,240.33
7.7854,31.959,180.6,74.974,240.29
7.0901,32.785,186.32,74.507,240.3
10.906,32.895,202.28,74.084,240.35
14.22,32.444,205.55,73.478,240.59
14.429,32.177,206.51,72.709,240.96
10.274,32.029,209.61,71.934,241.35
5.5491,32.264,206.01,71.398,241.65
2.0196,32.351,174.01,71.099,241.8
1.5933,32.449,161.47,70.978,241.79
3.4993,32.546,187.93,70.888,241.76
1.3621,32.573,165.09,70.68,241.78
1.6667,32.538,180,70.601,241.76
5.9736,32.538,229.71,70.501,241.76
9.5429,32.564,217.27,70.269,242.04
12.999,32.49,219.65,69.813,242.38
12.829,32.501,219.6,69.213,242.88
6.341,32.414,225.46,68.62,243.37
7.4589,32.262,219.31,68.353,243.64
8.6595,32.147,220.06,68.007,243.93
4.6854,32.399,224.61,67.609,244.26
0.95303,32.463,274.46,67.409,244.46
0.56949,32.333,131.81,67.413,244.52
3.2601,32.393,50.719,67.39,244.49
5.1735,32.356,40.175,67.514,244.34
2.8288,32.54,64.209,67.751,244.14
1.3229,32.902,185.75,67.825,243.99
1.5229,32.747,138.53,67.746,243.99
1.1933,32.801,215.97,67.678,243.93
1.1783,33.179,114.19,67.62,243.98
0.83333,33.311,270,67.591,243.91
1.7352,33.311,253.84,67.591,243.96
0.97485,33.386,262.19,67.562,244.06
4.9405,33.307,48.899,67.554,244.12
7.3372,33.483,25.396,67.749,243.9
11.397,33.453,36.384,68.147,243.71
14.322,33.604,29.842,68.697,243.3
12.643,33.544,36.667,69.443,242.87
8.4621,33.489,31.129,70.051,242.42
5.724,33.255,27.646,70.486,242.16
5.6742,33.133,26.671,70.79,242
5.4879,33.145,39.587,71.094,241.85
6.7659,33.194,41.36,71.348,241.64
3.4355,33.375,47.849,71.652,241.37
1.6125,33.596,75.025,71.791,241.21
0.68293,33.717,45,71.816,241.12
1.8004,33.744,87.892,71.845,241.09
0.35043,33.851,180,71.849,240.98
0.78358,33.797,116.57,71.828,240.98
0.71327,33.583,190.7,71.807,240.94
1.5496,33.316,98.086,71.765,240.95
1.5832,32.998,138.39,71.752,240.86
3.8416,32.703,109.66,71.681,240.8
2.2438,32.412,128.66,71.603,240.58
3.7243,31.802,118.06,71.519,240.47
3.4374,30.98,116.07,71.414,240.28
6.7798,29.887,106.89,71.323,240.09
9.2031,28.763,108.6,71.205,239.7
12.432,27.398,115.49,71.029,239.18
15.96,26.242,112.44,70.708,238.5
19.517,25.136,110.49,70.342,237.62
21.798,24.052,108.31,69.932,236.52
25.955,23.089,109.06,69.521,235.28
29.608,22.33,110.37,69.013,233.81
28.317,21.938,99.069,68.395,232.14
28.203,20.502,87.199,68.127,230.47
30.079,17.936,71.797,68.21,228.78
33.809,14.77,58.997,68.773,227.06
34.523,11.107,67.603,69.818,225.32
34.804,8.1395,63.515,70.608,223.41
35.881,5.1571,61.619,71.539,221.54
37.062,1.9921,62.03,72.562,219.64
38.176,359.33,63.412,73.605,217.68
39.507,357.21,54.705,74.63,215.63
43.218,354.6,48.197,76,213.7
45.562,352.05,40.914,77.728,211.76
48.249,348.95,33.885,79.794,209.97
51.151,345.19,24.887,82.197,208.36
53.997,341.21,20.384,84.981,207.07
54.054,338.3,17.804,88.018,205.94
52.523,336.12,10.677,91.106,204.95
51.671,334.93,6.4274,94.203,204.36
52.223,334.51,1.4865,97.284,204.02
53.043,334.76,356.82,100.42,203.94
45.823,335.07,354.71,103.59,204.11
39.096,335.27,353.49,106.33,204.37
30.991,335.54,352.37,108.66,204.63
24.151,335.92,354.37,110.51,204.88
26.421,336.04,345.48,111.95,205.02
25.139,336.48,346.84,113.48,205.42
22.754,336.82,341.22,114.95,205.76
23.48,337.51,337.54,116.24,206.2
27.039,337.79,330.02,117.55,206.74
21.295,338.11,329.1,118.95,207.55
17.748,338.72,317.05,120.05,208.21
13.274,339.02,308.76,120.83,208.93
9.5933,339.57,267.91,121.32,209.55
12.612,340.31,224.4,121.3,210.13
12.268,341.3,218.42,120.76,210.66
12.006,342.45,229.4,120.19,211.12
8.7037,343.54,240.01,119.72,211.66
5.9908,344.18,260.85,119.46,212.11
6.9352,345.03,304.15,119.4,212.47
7.7244,345.89,319.72,119.63,212.81
4.9707,347.14,301.28,119.99,213.11
4.7525,348.46,254.38,120.14,213.37
4.987,349.79,280.34,120.06,213.64
6.519,351.38,302.12,120.12,213.94
6.8617,352.83,328.23,120.33,214.27
6.8971,354.32,311.43,120.68,214.49
7.2139,355.68,319.47,120.95,214.8
8.0839,357.1,317.56,121.28,215.08
5.6183,358.65,325.85,121.64,215.4
4.8377,359.81,282.27,121.92,215.59
3.5585,0.47637,226.23,121.98,215.88
2.699,1.4688,266.69,121.83,216.03
6.7107,2.3662,344.93,121.82,216.19
10.24,3.1418,5.2597,122.21,216.3
9.617,3.9012,5.7638,122.82,216.24
8.0014,4.0174,20.216,123.4,216.18
6.3974,4.3328,45.514,123.85,216.02
4.8061,4.8368,128.27,124.11,215.74
4.9595,5.0992,116.68,123.94,215.52
7.6298,5.3047,115.5,123.8,215.25
7.2133,5.3728,80.142,123.61,214.84
10.663,5.5777,54.691,123.68,214.41
8.4536,5.9971,61.073,124.05,213.89
8.3635,6.1909,85.487,124.29,213.45
7.2675,7.0952,81.558,124.33,212.95
8.5822,7.7558,80.098,124.4,212.51
9.4319,8.6546,77.651,124.49,212.01
9.9171,9.3356,76.188,124.61,211.45
10.421,10.033,72.494,124.75,210.88
12.48,10.893,55.656,124.94,210.28
14.073,11.774,38.507,125.36,209.66
12.937,12.585,44.732,126.02,209.14
10.299,13.289,44.327,126.57,208.59
9.5133,14.059,36.672,127.01,208.16
10.957,14.485,40.143,127.47,207.82
6.2945,15.089,63.139,127.98,207.39
6.9986,15.748,56.809,128.15,207.06
11.177,16.464,31.204,128.38,206.7
8.2004,16.798,44.271,128.95,206.36
8.0805,17.291,27.839,129.3,206.01
13.12,17.888,23.659,129.73,205.79
14.041,18.306,20.606,130.45,205.47
14.859,18.381,26.257,131.24,205.18
13.89,18.79,20.325,132.04,204.78
12.913,18.887,12.293,132.82,204.49
8.383,19.059,16.516,133.58,204.33
11.932,19.385,12.095,134.06,204.18
11.982,19.385,21.027,134.76,204.03
10.245,19.615,10.733,135.43,203.78
4.6732,19.629,23.212,136.04,203.66
8.4749,19.844,25.764,136.29,203.55
7.2464,19.675,36.39,136.75,203.33
4.8373,19.872,79.145,137.1,203.07
4.423,19.927,135.93,137.16,202.79
5.3993,20.094,153.99,136.96,202.6
2.1963,20.4,93.458,136.67,202.46
2.1472,20.321,124.21,136.67,202.33
2.6062,20.261,143.94,136.59,202.22
3.4957,20.186,158.3,136.47,202.13
4.5614,20.115,168.93,136.27,202.05
8.7716,20.092,191.27,136,202
11.962,19.861,189.29,135.49,202.1
11.853,20.078,190.56,134.78,202.22
11.7,20.219,192.79,134.08,202.35
11.793,20.346,177.77,133.4,202.5
7.9993,20.864,183.15,132.69,202.48
11.199,20.93,181.91,132.21,202.5
10.349,21.539,192.74,131.54,202.53
9.992,21.902,182.14,130.93,202.66
5.2817,22.459,188.61,130.33,202.68
9.1803,22.487,184.53,130.02,202.73
8.7308,23.266,195.15,129.47,202.78
5.7803,23.763,191.98,128.96,202.91
2.8841,24.193,182.32,128.63,202.98
1.7991,24.529,180,128.45,202.99
0.97844,24.684,166.19,128.34,202.99
0.62794,24.545,307.44,128.29,202.98
3.1751,23.698,5.1352,128.31,203.01
6.4116,22.641,1.1839,128.5,202.99
9.7831,21.962,23.805,128.88,202.98
5.2528,21.942,12.069,129.42,202.75
2.3307,21.847,3.2584,129.73,202.68
7.2448,21.831,1.0477,129.87,202.67
7.2501,21.258,2.4323,130.3,202.66
8.0008,20.66,5.1944,130.74,202.65
3.4146,20.032,8.1301,131.22,202.6
5.399,19.828,10.305,131.42,202.57
7.4636,19.576,13.949,131.74,202.51
6.63,19.163,10.491,132.17,202.41
7.5945,18.899,17.487,132.56,202.33
7.1054,18.65,9.7824,133,202.2
6.9959,18.378,14.902,133.42,202.12
7.2596,18.086,3.8141,133.82,202.02
7.7415,17.667,3.5763,134.26,201.99
7.5006,17.24,3.6914,134.72,201.96
7.8675,16.852,17.753,135.17,201.93
6.2038,16.617,13.653,135.62,201.79
3.0487,16.806,9.5612,135.98,201.7
0.68293,17.106,135,136.16,201.67
8.896,17.232,202.01,136.13,201.64
4.8531,17.381,174.29,135.64,201.84
0.51371,17.786,109.94,135.35,201.81
0.83333,17.868,180,135.34,201.78
5.5084,17.868,174.97,135.29,201.78
4.737e-13,18.303,90,134.96,201.75
5.7684,18.303,36.929,134.96,201.75
1.9466,18.08,352.87,135.24,201.54
4.592,17.907,203.17,135.35,201.56
6.674,17.855,192.67,135.1,201.67
3.8279,17.719,192.93,134.71,201.75
0.90402,17.558,112.81,134.48,201.81
3.4613,17.526,197.21,134.46,201.76
6.3047,17.494,186.67,134.27,201.82
7.8093,17.567,185.81,133.89,201.86
6.9141,17.758,187.05,133.42,201.91
8.4215,17.9,197.8,133.01,201.96
4.5705,18.209,176.97,132.53,202.11
2.2296,18.492,105.39,132.26,202.1
0.52981,18.587,114.29,132.22,201.97
2.0869,18.586,353.14,132.21,201.94
1.7369,18.131,214.41,132.33,201.96
1.5151,17.668,359.11,132.25,202.02
0.50074,17.133,74.66,132.34,202.02
5.1263,17.176,24.792,132.35,201.99
1.1838,16.93,180,132.62,201.86
3.0217,16.897,260.8,132.55,201.86
0.70086,16.82,180,132.52,202.04
2.9806,16.754,12.91,132.48,202.04
6.6462,16.701,11.56,132.66,202
3.3144,16.662,359.26,133.05,201.92
0.83333,16.736,270,133.25,201.92
2.4186,16.736,34.635,133.25,201.97
1.2913,16.703,13.071,133.37,201.89
8.0498,16.581,15.172,133.44,201.87
6.8908,16.529,5.2544,133.91,201.74
8.548,16.722,11.75,134.32,201.71
4.9866,16.522,2.7754,134.82,201.6
2.3388,16.401,300.41,135.12,201.59
2.2653,16.524,312.63,135.19,201.71
5.5555,16.58,14.038,135.28,201.81
5.1483,16.979,0.43581,135.61,201.73
3.2616,17.399,245.14,135.92,201.73
4.7151,17.904,220.98,135.83,201.9
5.8025,18.451,239.51,135.62,202.09
3.512,18.877,222.39,135.44,202.39
3.6324,19.558,224.43,135.29,202.53
2.9997,20.321,334.97,135.13,202.68
3.2776,21.045,12.423,135.29,202.76
3.7586,21.882,328.39,135.49,202.72
3.1436,22.765,355.67,135.68,202.84
4.3161,23.787,325.37,135.87,202.85
5.2511,24.609,337.96,136.08,203
9.4923,25.482,351.53,136.37,203.11
4.4263,26.471,328.38,136.94,203.2
4.7409,27.604,346.13,137.16,203.34
4.2403,28.648,346.3,137.44,203.41
4.8944,29.936,337.95,137.68,203.47
4.6028,31.228,0.58496,137.96,203.58
4.1315,32.197,4.3301,138.23,203.57
3.2867,33.587,0.81921,138.48,203.56
6.5628,34.624,356.4,138.68,203.55
11.093,35.431,21.848,139.07,203.58
8.9019,35.921,11.253,139.69,203.33
9.4109,36.425,21.917,140.21,203.23
8.8579,36.79,9.7212,140.74,203.01
9.2276,37.221,18.888,141.26,202.92
3.4199,37.674,358.57,141.78,202.75
2.7439,38.346,340.44,141.99,202.75
2.3424,39.019,342.59,142.14,202.81
2.2457,39.411,354.43,142.28,202.85
1.5309,39.88,23.702,142.41,202.86
1.0736,40.35,348.29,142.5,202.82
0.56839,40.759,0,142.56,202.84
1.6326,41.012,36.27,142.59,202.84
0.59665,41.095,234.03,142.67,202.78
0.37463,40.958,200.71,142.65,202.81
2.1089,40.748,196.97,142.63,202.82
1.5342,40.464,180,142.51,202.85
2.3823,40.339,186.39,142.42,202.85
3.5824,39.917,224.78,142.28,202.87
2.7308,39.501,185.57,142.12,203.02
4.0351,39.016,178.79,141.96,203.04
4.4799,38.515,168.16,141.72,203.03
4.0084,37.952,166.75,141.45,202.98
4.2744,37.328,174.15,141.22,202.92
5.7992,36.568,163.78,140.97,202.89
5.3949,35.787,151.36,140.63,202.8
6.3995,35.164,150.47,140.35,202.64
9.2514,34.219,152.75,140.01,202.45
10.906,33.704,176.03,139.52,202.2
5.9234,33.117,151.75,138.87,202.15
10.752,32.273,174.64,138.55,201.99
9.2721,31.814,157.64,137.91,201.93
7.2468,31.267,146.62,137.4,201.71
7.8166,30.302,129.54,137.03,201.47
6.3641,29.531,138.08,136.74,201.11
6.6367,28.872,116.9,136.45,200.86
4.8603,28.167,129.15,136.27,200.5
5.0722,27.423,111.01,136.09,200.28
4.7859,26.866,104.85,135.98,199.99
2.2256,26.473,122.13,135.9,199.71
2.2364,26.15,64.414,135.83,199.6
2.8864,25.967,24.212,135.89,199.48
2.3566,25.785,24.194,136.05,199.41
2.8953,25.925,35.144,136.18,199.35
4.3696,26.015,17.531,136.32,199.25
3.6838,26.107,1.4735e-11,136.57,199.17
5.0007,26.152,359.02,136.79,199.17
8.009,26.611,358.55,137.09,199.18
10.91,26.889,12.242,137.57,199.19
5.3506,27.118,0.5032,138.21,199.05
11.474,27.777,12.825,138.53,199.05
9.1922,27.993,358.79,139.2,198.9
6.4673,28.385,351.83,139.75,198.91
6.2686,28.989,349.33,140.14,198.96
6.0825,29.578,346.68,140.51,199.03
6.9656,30.152,338.21,140.86,199.12
5.7421,30.715,345.87,141.25,199.27
5.245,31.246,349.18,141.59,199.35
4.769,31.779,353.16,141.9,199.41
5.707,32.315,2.6609,142.18,199.45
4.1689,32.747,345.39,142.52,199.43
4.0946,33.097,350.14,142.76,199.5
3.2767,33.366,347.65,143.01,199.54
3.7498,33.636,349.23,143.2,199.58
3.0381,33.852,339.76,143.42,199.62
2.1354,34.148,340.84,143.59,199.68
2.1237,34.363,321.7,143.71,199.73
1.3162,34.283,2.062e-11,143.81,199.81
1.8614,34.229,315,143.89,199.81
1.9911,34.094,284.04,143.97,199.88
1.6809,33.717,262.55,144,200
2.2655,33.556,238.5,143.98,200.1
2.6931,33.179,257.82,143.91,200.22
5.3653,32.805,231.48,143.88,200.37
8.4023,32.485,223.31,143.68,200.63
4.3213,32.21,228.73,143.31,200.97
3.9129,31.737,232.77,143.14,201.17
5.2005,31.38,242.92,143,201.35
4.4186,30.682,237.6,142.86,201.63
5.2632,30.066,219.96,142.71,201.86
4.8125,29.36,222.44,142.47,202.06
4.2596,28.778,193.43,142.26,202.25
4.843,28.128,213.59,142.01,202.31
5.9684,27.238,209.04,141.77,202.47
5.4061,26.565,215.8,141.46,202.65
5.2555,25.53,213.46,141.19,202.84
4.9669,24.856,215.69,140.93,203.01
5.1649,24.223,214.12,140.69,203.18
5.3665,23.609,212.68,140.43,203.36
4.0094,23.013,217.03,140.16,203.53
4.7891,22.468,236.04,139.97,203.68
2.7928,21.839,223.76,139.81,203.92
2.4834,21.424,215.69,139.69,204.03
1.2259,21.103,16.993,139.57,204.12
4.8697,20.895,26.4,139.64,204.1
0.4829,20.804,0,139.9,203.97
0.68293,20.769,315,139.93,203.97
1.3199,20.642,47.034,139.96,204
1.3162,20.791,2.062e-11,140.01,203.94
1.808,20.756,337.19,140.09,203.94
2.0171,20.939,0,140.19,203.98
3.3656,20.974,320.82,140.31,203.98
